shift	isa/M000	isa/M003	isa/M014	isa/M002	isa/M011	isa/M016	isa/M018	isa/M240	isa/M009	isa/M019	isa/M007	isa/M030	isa/M027	isa/M198	isa/M004	isa/M136	isa/M032	isa/M202	isa/M213	isa/M083	isa/M204	isa/M088	isa/M023	isa/M065	isa/M015	isa/M005	isa/M072	isa/M038	isa/M173	isa/M071	isa/M203	isa/M012	isa/M057	isa/M201	isa/M218	isa/M197	isa/M001	isa/M067	isa/M135	isa/M205	isa/M074	isa/M195	isa/M066	isa/M047	isa/M132	isa/M238	isa/M043	isa/M008	isa/M138	isa/M056	isa/M211	isa/M013	isa/M006	isa/M075	isa/M031	isa/M087	isa/M039	isa/M131	isa/M035	isa/M207	isa/M080	isa/M224	isa/M022	isa/M044	isa/M194	isa/M079	isa/M121	isa/M026	isa/M144	isa/M208	isa/M010	isa/M242	isa/M141	isa/M021	isa/M054	isa/M103	isa/M042	isa/M017	isa/M111	isa/M196	isa/M209	isa/M142	isa/M137	isa/M233	isa/M086	isa/M033	isa/M048	isa/M241	isa/M235	isa/M212	isa/M089	isa/M090	isa/M062	isa/M091	isa/M078	isa/M219	isa/M134	isa/M084	isa/M073	isa/M024	isa/M102	isa/M143	isa/M068	isa/M045	isa/M139	isa/M229	isa/M108	isa/M133	isa/M081	isa/M210	isa/M064	isa/M029	isa/M120	isa/M226	isa/M149	isa/M237	isa/M230	isa/M097	isa/M128	isa/M184	isa/M113	isa/M096	isa/M076	isa/M118	isa/M191	isa/M059	isa/M222	isa/M025	isa/M155	isa/M098	isa/M239	isa/M174	isa/M232	isa/M020	isa/M095	isa/M040	isa/M069	isa/M231	isa/M110	isa/M092	isa/M105	isa/M037	isa/M223	isa/M225	isa/M156	isa/M206	isa/M119	isa/M236	isa/M215	isa/M221	isa/M063	isa/M220	isa/M093	isa/M126	isa/M130	isa/M041	isa/M183	isa/M169	isa/M228	isa/M180	isa/M094	isa/M154	isa/M157	isa/M124	isa/M214	isa/M140	isa/M123	isa/M122	isa/M175	isa/M147	isa/M186	isa/M159	isa/M058	isa/M053	isa/M052	isa/M227	isa/M127	isa/M150	isa/M099
2.59592581	-0.14795125	0.02959873	0.39900118	0.10674252	-0.03867297	-0.13676701	-0.02942973	0.01262875	-0.02583388	0.2761337	0.02496237	-0.02032801	0.034176	0.05746559	-0.20603235	-0.03347473	-0.03730411	0.03541315	0.13091995	-0.01970157	-0.00153315	-0.3251914	-0.05255828	0.69895919	0.02992115	0.42844773	-0.14949926	-0.10520415	-0.18676792	-0.02179357	-0.06352507	-0.11773194	-0.0651049	-0.03236487	-0.0948654	-0.04775194	-0.2715555	-0.17416524	-0.1530791	0.00324387	0.08596068	-0.10346774	-0.08012929	-0.13754564	-0.06637046	0.06441444	0.19953056	0.81097801	0.14971256	-0.08926942	-0.03272942	-0.09725705	-0.07526253	0.13140522	-0.12197066	-0.08043924	-0.0401188	0.09557398	-0.17725497	0.05850571	0.0795882	-0.11795334	-0.06278973	0.14150886	-0.2073722	0.10392056	0.0406258	-0.00820501	0.07225971	0.00645781	0.33997473	-0.21933494	-0.10633898	0.03417221	0.02275587	-0.15967784	-0.15938726	-0.19697948	0.01799667	-0.01704656	-0.11118022	-0.1334112	0.98864971	0.1351886	0.16539146	-0.17192585	0.07821719	-0.02671475	-0.02227733	0.16657194	0.38651868	0.52406988	-0.08581506	-0.51393581	-0.03714127	-0.22564979	0.18832725	-0.04167566	-0.05866894	-0.10710695	-0.09729919	0.18671467	-0.12634506	0.14714656	-0.05343428	-0.0727904	0.37827571	0.47459178	-0.12438666	-0.05339853	0.07087344	-0.05249783	-0.63607096	0.04596119	-0.13292995	-0.13432584	-0.01975392	0.28213883	-0.05846001	-0.00291795	0.89226774	0.52307678	0.12310269	-0.29991161	-0.10617062	-0.05753315	-0.26113031	0.73814701	0.07760559	-0.18322121	0.28767709	-0.03936626	-0.28052732	0.09547026	-0.14827658	0.1035457	-0.17024865	-0.17952887	-0.16360765	-0.23796162	-0.05311231	0.06572774	0.01019255	-0.18055137	0.23670835	0.13412461	0.3726419	-0.18487527	0.00024802	-0.32627467	0.07887627	-0.0813542	-0.32698403	-0.20153986	-0.38589229	-0.11795155	0.09042399	0.16608652	0.34008883	-0.06312392	0.18188139	0.44504948	-0.14268344	-0.01866034	-0.02440618	-0.08687088	-0.5566676	0.97173547	0.1811953	-0.03864973	0.2793854	-0.48053483	-0.18291413	-0.03778223	0.04096933	-0.15571952	-0.13263152	-0.2453441	-0.12298312
2.59564638	-0.32178575	0.1745495	0.11727734	0.10171023	0.03798089	-0.06365681	0.06267822	0.00660814	-0.01138649	0.04914503	0.00532514	-0.0013849	0.07055026	0.01818966	-0.17066419	0.01249247	-0.03461412	0.01063869	0.16747566	0.04972656	0.06593015	-0.24080612	-0.03063451	0.49179753	-0.1202937	0.25969342	-0.14709138	0.01277211	-0.20536667	0.09735694	0.00726357	-0.16499949	-0.05277376	0.15099373	-0.13983118	0.02619773	0.0452512	-0.15311295	-0.09664818	0.03755254	-0.16439889	-0.01027081	0.29496246	-0.15481538	-0.1441756	0.12348686	0.16727378	0.56060297	-0.13404225	-0.05621184	-0.07698875	0.00605399	0.13950531	-0.0574966	-0.07882301	-0.31958331	-0.10646626	0.06790371	-0.19408732	-0.00804054	0.11684988	-0.3179175	-0.09337845	0.03427892	-0.14385962	0.05985583	-0.14972062	-0.24781428	0.10176009	0.08415764	0.32477449	-0.04740827	-0.04032611	-0.04512657	0.15331917	0.01798298	-0.15425868	-0.11218986	0.06830651	0.12543486	-0.16121105	-0.10731734	0.55932509	-0.15669307	0.09648073	0.14661627	0.01824635	-0.15586929	0.04734171	0.13635863	0.28650212	0.24779463	-0.10357742	-0.41495257	-0.23805586	-0.30494401	0.19732627	0.09566314	-0.01257873	-0.10234751	-0.09458033	0.097011	-0.00325842	0.21215063	0.19890721	-0.04396949	0.17733666	0.39985157	-0.0051004	-0.09995693	-0.01061239	-0.01440365	-0.44848067	0.13682976	-0.04910087	-0.10892144	-0.05235182	0.23199617	-0.02653066	-0.05805807	0.55290985	0.41081869	0.23438588	-0.08512437	-0.11469138	-0.2270141	-0.49640285	0.56415647	-0.02229008	-0.33634161	0.09072282	0.08118341	-0.34078713	-0.03469106	-0.30717973	0.15683263	-0.28341851	-0.26868084	0.26433451	-0.28113431	0.40859383	0.03949612	-0.17483535	-0.25070531	0.25704796	0.21608774	-0.09969637	-0.34376281	-0.12430545	-0.34562664	-0.01335813	0.15657234	-0.44824502	-0.22075193	-0.20849817	-0.09253563	-0.03626371	0.21551724	0.33829468	-0.15101351	0.45268772	0.03985112	-0.20042682	0.1364958	-0.09101047	0.09601623	-0.49188887	0.71937217	-0.14316971	0.02945601	0.12052016	-0.4689002	-0.00871109	0.08233463	0.15951975	-0.27695103	-0.10755161	-0.2550507	-0.01237548
2.5863198	-0.23359373	0.0838784	0.38750724	-0.1075255	-0.01562264	-0.00059827	0.10619313	-0.00810817	-0.06521289	0.47184868	-0.015835	0.01654417	-0.05192078	-0.16716949	-0.19439344	-0.14227506	0.07043802	0.12999932	0.13457196	-0.02044687	-0.09854679	-0.18476439	0.00052285	0.01212548	0.17165216	-0.08642956	-0.01168442	-0.08946456	-0.20962383	0.05933996	-0.00427987	0.06187614	-0.08064203	-0.07687413	-0.08449777	-0.05480552	0.08989024	0.0780097	0.08456751	0.07471928	-0.09290946	-0.0566237	-0.08099071	-0.1347213	-0.10188995	0.15612302	0.09436408	-0.092256	-0.11286115	0.04853013	0.05900469	-0.04231785	0.1252218	-0.04313186	-0.09992103	0.061783	-0.08215134	0.15517342	-0.13674921	-0.01395134	-0.12033588	-0.06110222	-0.04639089	0.11453504	-0.01470909	-0.01892811	0.12380987	-0.11666236	0.05821446	-0.06774507	-0.08665595	-0.01107	0.11143214	0.09347996	0.1633733	-0.0622935	-0.0926615	-0.04910937	0.0672965	0.05239434	-0.05175359	-0.05248042	0.05473625	0.18519817	0.20162205	0.06411382	0.18145863	0.08586967	0.00527659	0.1426143	0.01536228	-0.1375727	-0.03817796	-0.45660819	0.03719549	0.0155578	0.26618739	-0.0326338	0.04145314	-0.06831957	0.36522262	0.06346673	0.07927674	0.01946647	0.09324248	-0.00265202	-0.12708267	0.3909785	-0.29553561	0.15956513	0.02318209	-0.01850976	-0.8407735	-0.12175466	0.01132453	-0.06144567	0.50380334	-0.05444949	0.02672534	-0.38802103	-0.23851874	-0.22151632	0.2361632	-0.00133007	0.06789704	-0.04198688	-0.02416675	0.12531342	-0.13537222	0.24316343	0.09760028	0.16977786	0.31494305	0.04865897	-0.1996895	-0.25389297	-0.12375615	-0.18816128	-0.19036339	-0.14391985	-0.0365345	0.00544653	0.06836883	-0.13916386	0.08846647	0.07740107	0.25143815	-6.206e-05	0.03122852	0.03487356	-0.11662929	0.18342343	-0.00661465	0.18583868	-0.59547113	-0.01648622	0.0963628	0.09479355	-0.31932544	0.13287825	0.04096365	0.22789084	-0.14250304	-0.01281699	0.05004204	0.3307865	-0.16123272	0.12328765	0.24342771	0.00712037	-0.11175613	-0.05108422	0.10299454	0.02221554	-0.04901444	0.02113933	0.04038353	0.00612755	0.13039439
2.57425452	-0.0604505	0.22266122	0.1267319	-0.02100572	-0.09088678	0.00151807	-0.01207378	-0.05017526	-0.03256476	0.12639527	-0.08944696	0.13016671	-0.01028124	-0.03576208	-0.1033479	-0.11699794	0.05182823	0.0722802	0.04037404	-0.05055879	-0.01209021	0.08507145	0.10915007	0.26204638	0.05746551	0.02340775	0.27036862	0.0012626	-0.04204376	0.17596441	-0.01339528	0.04101697	-0.068171	-0.08769415	0.3373261	-0.07436623	-0.15569875	0.3418821	0.03937015	-0.16566692	0.33221356	-0.01558908	0.10963963	-0.05647599	0.21857455	-0.05437689	0.13326162	0.01092027	0.22799989	-0.06414926	0.00609574	-0.04092496	0.10841943	0.02106638	-0.04819112	-0.56425244	-0.05976219	0.08966704	-0.02685991	-0.05561338	-0.02558636	-0.04189271	-0.0832629	0.10719585	0.05907298	-0.02343834	-0.02364022	0.04311517	-0.16588341	-0.14218529	0.20063819	0.05030611	0.00201579	0.01217917	0.02554996	-0.35627899	0.05771447	-0.0004348	-0.17211555	-0.23521982	0.07043748	-0.05979866	0.16424974	-0.01409644	-0.05565674	-0.2791689	0.01675431	0.14301864	-0.24051692	-0.08741262	0.16534851	0.19734322	-0.04549294	-0.01940937	-0.15007573	0.23537279	-0.02794896	-0.60126464	0.10392669	-0.03071955	-0.22627996	0.03636564	-0.6981166	0.00963146	0.15015446	-0.12468886	-0.06698631	0.02588188	-0.21386903	-0.12856596	-0.00104588	-0.08966489	-0.00349671	-0.02204825	-0.29610125	0.00799931	-0.44284499	0.18122867	0.09399952	0.38265083	-0.11638887	-0.01297994	-0.39366157	-0.20542374	0.0965258	-0.07594032	-0.16641568	-0.06428618	-0.03663887	0.20593943	0.07169128	0.21163608	0.1185861	-0.05387019	0.04434907	-0.03676984	0.15168936	-0.05155	-0.71311255	-0.11729935	-0.45870023	0.00173307	0.21893451	0.14774051	-0.42576193	-0.31485369	0.31146426	-0.49113284	-0.0837515	-0.15391181	-0.07353175	-0.62521572	0.25357505	0.33609977	-0.30645368	-0.00541819	0.48549016	0.03791799	0.07242466	-0.36493004	-0.1723774	-0.10962611	0.06648696	0.28556422	0.01173264	-0.68735581	0.26261701	-0.01016142	0.35777341	-0.12226558	-0.24650252	-0.21222601	-0.03633732	-0.03945906	-0.05047197	-0.11183656	-0.18247408	0.02611943	-0.18592134
2.55375959	0.57944013	-0.41408689	-0.08272561	-0.20132787	-0.09057782	-0.08622868	-0.13486364	-0.13435919	-0.22540989	-0.09263352	-0.25851908	-0.08947031	-0.11405226	-0.14370261	0.06032864	-0.09749501	0.08368567	-0.03066809	-0.05155353	-0.1453898	0.0539312	0.39592097	-0.20695789	-0.35085546	-0.00102105	0.06964457	-0.36823374	-0.10122392	0.17933948	-0.26410172	0.03930407	-0.0710183	-0.03101698	-0.00973405	-0.4126481	-0.15790076	0.06564444	-0.21880764	-0.14211017	0.02828272	0.83665319	-0.08858504	-0.51905399	0.36077664	-0.45073845	0.08940215	-0.18051122	-0.04159911	-0.2531061	-0.01689954	-0.08886134	-0.02822828	-0.29659907	0.35161609	0.0627058	0.37395038	0.11885829	0.03045553	0.17843101	-0.35245023	-0.09438663	0.39611416	0.24953163	-0.01034125	-0.03402002	0.00702289	0.25727856	0.96095076	-0.02256724	-0.32535863	-0.31568661	-0.03839711	-0.14853729	0.10809639	-0.17309558	-0.73680589	0.00798329	0.02490255	0.04548176	-0.13272363	-0.11012074	0.14151017	-0.14958823	0.27934442	-0.15505274	-0.05424694	0.01031196	0.08408449	0.37591289	-0.11206045	-0.15067768	-0.02691791	0.09670613	-0.01563694	0.39867437	0.63759969	0.11726428	0.24634119	0.1401063	0.07926164	0.43073339	-0.0090799	0.39682018	-0.0385897	-0.14047339	-0.0085408	0.0005976	0.00124711	-0.98319435	-0.0567686	0.18904228	0.06718246	-0.66365074	-0.44280425	-0.11995715	-0.0793708	0.05533837	0.34110479	0.73522853	-0.13981789	-0.00250543	0.05418246	0.13544509	-0.1889711	0.01293195	0.26047841	0.27969541	0.01179252	0.4060198	-0.20621151	0.1599041	-0.00871391	-0.31831535	0.24412173	0.14431865	-0.0976469	0.12471354	0.08115588	-0.30551132	-0.54517486	-0.23595225	-0.16658848	0.3017727	-0.74968891	-0.42353612	-0.13949932	0.53841539	0.30444763	0.04104148	0.33656937	0.23326477	0.12181131	0.00866975	-0.05271489	0.32709656	-0.06643841	0.28238084	-0.14673349	-0.3888701	0.28195992	-0.23017888	0.04727977	0.18548805	-0.15840799	-0.05671295	0.19445278	-0.04033005	-0.12691847	0.49526442	0.21799999	-0.20752602	0.12518921	-0.0132677	-0.07762344	-0.14863806	0.08997787	0.01907514	0.10685627	-0.05044499
2.53111863	0.47744771	-0.42158187	-0.07121589	-0.20648557	-0.03091205	-0.06274635	-0.05125425	-0.1194717	-0.17044654	-0.18486521	-0.18204912	-0.1068363	-0.07685803	-0.06195369	0.09088438	-0.07935387	0.07623187	-0.05209193	-0.03511437	-0.08524813	0.02956851	0.27333689	-0.19598433	-0.58574746	-0.03374604	0.05799784	-0.41957736	-0.1029457	0.1185624	-0.14437728	0.02595137	-0.08244118	-0.02721295	0.02042115	-0.45457314	-0.04513651	0.11923121	-0.5192128	-0.19628484	0.04045187	0.68411291	0.01793972	-0.2997983	0.29260463	-0.66741648	0.09640137	-0.23725093	-0.02568084	-0.76818826	-0.03231885	-0.05077794	0.05468435	-0.18491656	0.31721741	0.02588137	0.30458065	0.1196078	-0.01080868	0.1034215	-0.22939323	-0.02948828	0.32842139	0.2507138	-0.02207838	-0.06794813	0.1269935	0.17289297	0.75342748	-0.00193559	-0.15609341	-0.38594726	-0.00734316	-0.11317813	0.04665146	-0.10322504	-0.21788872	0.0175792	0.01274474	0.03661494	-0.05060716	-0.45885331	0.15956636	-0.18322738	0.24567312	-0.08638487	0.05080834	0.01642332	0.08121888	0.28169225	-0.12197903	-0.49975166	-0.06881271	0.05944631	0.09061733	0.33034776	0.53219246	0.12293053	0.20231973	0.15439094	0.04166245	0.34088065	0.03058879	0.3285213	-0.04979171	-0.05775272	0.07761896	0.06697067	0.08700707	-0.88646824	0.01713455	0.14881165	0.08999192	-0.7748829	-0.26558836	-0.10817728	-0.05555704	0.09349388	0.33628276	0.62932699	0.07101813	-0.00970392	0.13334639	0.04579569	-0.10444347	0.06423065	0.20919041	0.23630432	0.04584515	0.32571906	-0.01742215	0.15913635	0.04187292	-0.56113394	0.2340923	0.1939096	-0.06513358	0.11470233	0.10026939	-0.15630076	-0.1803139	-0.12155017	-0.20990173	0.20680371	-0.78592016	-0.28905184	-0.10281979	0.47467709	0.23237838	0.0822355	0.32852776	0.21063408	0.17137453	0.06788089	0.10684249	0.23118238	-0.06897936	0.29389493	-0.17371621	-0.63118138	0.21752107	-0.06134306	0.08780139	0.15076963	-0.06830198	-0.03976295	0.20009655	0.11093322	0.02876123	0.42945428	0.14188499	-0.07311653	0.15680423	0.01189313	-0.05420889	-0.12863476	-0.03658901	0.05140111	0.05487174	-0.00297663
2.51814559	-0.14777423	-0.19737397	-0.00035455	-0.04140075	0.01795285	-0.01528121	-0.05356792	-0.03143666	-0.10390777	-0.12912594	0.02858334	-0.10045401	-0.08869104	-0.09844849	0.05450794	-0.04500359	-0.02134583	-0.01648721	-0.03426428	-0.04729554	0.05854166	-0.29783862	-0.09526966	-0.22321386	-0.02332304	-0.06522417	-0.22164338	-0.0900918	-0.06088441	-0.19421377	0.13473718	-0.00717218	-0.01432953	-0.06644053	-0.32449343	-0.04101376	0.23944689	-0.14745113	-0.03081243	0.0998471	0.07408625	-0.11567245	-0.19245907	0.00577436	-0.26953677	0.19649874	-0.04316376	-0.03251597	-0.26529517	0.15288615	-0.06010857	0.02843463	-0.08198156	-0.08350407	-0.1566499	0.6715738	-0.12385417	-0.03938949	-0.00543565	-0.13152998	-0.00259034	-0.18786468	0.09180041	-0.06989589	-0.11331996	-0.03623945	-0.18830012	0.27031997	-0.03614979	-0.05574253	-0.25221846	-0.06706205	0.00563155	0.05452375	-0.02113336	-0.00962519	-0.0629192	-0.04642732	0.20475427	0.08829553	-0.09966549	-0.11763338	-0.09120915	0.57919037	0.0320585	0.23471923	0.0779899	0.07299807	0.01176525	0.0704785	-0.15001636	-0.13409312	-0.03290919	0.0494965	0.05279268	0.05134953	-0.03320719	1.0	0.0264606	0.03295727	0.64429363	0.02281769	1.0	-0.06172785	-0.09577691	0.07542889	-0.16952086	0.07355783	-0.16391738	-0.02573432	0.1485682	0.0392061	-0.03652686	-0.01544553	-0.1132064	-0.09354821	0.30471795	-0.1409089	-0.0832351	-0.35371283	0.02783014	-0.16441542	0.38463976	-0.00040245	-0.09119365	0.04883791	0.02912256	0.13916628	-0.06231977	-0.21076199	0.20241161	-0.33750363	-0.19281115	0.01840378	-0.17160045	-0.07149107	-0.07990711	-0.17353804	0.20212315	-0.12771833	0.21517062	-0.01817575	-0.01513019	-0.2802712	-0.17257409	0.18793858	-0.05530817	0.88793713	-0.03086502	0.54500274	0.04130298	0.71354922	0.13534628	0.00303351	0.6092097	-0.17877737	0.04257197	-0.22798107	-0.17157552	0.27275697	0.05770015	-0.04162369	-0.17875153	-0.16167346	-0.05641175	1.0	-0.35926579	-0.09026221	0.04385751	-0.26127287	-0.02057879	-0.17127099	0.07042033	0.04899389	-0.08586511	0.22682557	0.14524099	-0.23264333	-0.03124273
2.50630036	0.1510862	-0.23170671	0.14255044	-0.13123491	-0.04816372	-0.0781329	-0.12560013	0.08552341	-0.10631774	0.09247582	0.10376845	-0.11524967	-0.07664505	-0.17748215	0.05681025	-0.09520258	-0.07890685	-0.04288954	0.05088999	-0.07075404	0.1604207	-0.16639437	-0.18497116	-0.14636916	0.01124694	-0.04412452	-0.09383278	-0.21888194	0.10484055	-0.12328906	-0.11518326	-0.04518488	0.04813084	-0.05609548	-0.09659355	0.08443357	0.09897469	-0.18224797	-0.01646131	0.07212246	0.70601044	-0.06270511	-0.22488365	0.08051865	-0.0966409	0.0891135	-0.03480358	0.04218178	-0.12783022	0.11106714	-0.09696691	-0.05526844	-0.2375967	0.26597101	-0.11457003	0.35012879	0.00552003	-0.23760046	0.15966408	-0.11995359	0.06095292	0.061715	0.17183768	-0.03295182	-0.00911023	0.05800701	-0.04885908	0.439736	-0.12375737	0.06198729	-0.17758123	0.04196113	-0.10317876	0.00029996	-0.02689301	0.20161165	-0.06355915	-0.12702624	-0.07857489	-0.10784098	-0.3168973	-0.01766704	0.10870464	0.63389901	0.05764431	0.01132639	-0.06646011	-0.004824	0.1924021	-0.06277422	-0.21564717	-0.07777852	-0.03363728	0.46655996	0.257447	0.59518158	0.03544839	0.29061231	0.10214777	0.02950966	0.00159037	0.14589773	0.4050815	-0.10664416	-0.14861275	0.06196676	-0.00713793	-0.17482643	-0.11911249	0.09006423	0.16436487	0.07522122	0.22546785	-0.16370817	-0.17806653	-0.03059313	0.16893075	-0.06791205	0.21208613	-0.35671501	0.26118197	0.14995503	0.29972181	0.0499072	-0.42271483	0.27898643	0.19759072	0.06457657	0.20562357	0.00169529	0.33505766	-0.82501542	-0.42282502	0.14082981	0.02890754	-0.05816712	0.24814063	-0.00374527	0.33916898	-0.02334023	0.11534192	0.04266371	0.09287249	-0.14260629	-0.04465223	-0.00729663	0.32282435	0.46104721	-0.05361612	0.37708114	0.14659985	0.36115568	-0.19466219	-0.00454723	0.31886499	-0.25501101	-0.55892828	-0.14570504	-0.2755966	-0.02985062	-0.14503617	-0.00353345	-0.05132009	-0.39330284	0.03719324	0.3634334	-0.23986717	-0.15667731	0.26968607	-0.08343842	0.13804991	-0.05233643	-0.09417832	0.03040391	-0.15787495	0.24913448	-0.1429238	-0.2951097	-0.14514768
2.49637093	0.4988482	-0.26463367	0.08421988	-0.11614899	-0.02820702	-0.11005969	-0.2380342	0.0427281	-0.10674315	0.10916985	0.04780441	-0.13602243	-0.06683132	-0.15689388	-0.00469107	0.06254836	-0.03890137	-0.10215862	0.13724221	-0.02990519	0.03712479	0.23855193	-0.15440411	-0.25312034	-0.03316386	-0.018174	-0.1936673	0.04091082	0.19890349	-0.06530599	-0.1183192	-0.08071844	0.04632646	0.07717727	-0.02626245	0.00815428	-0.03604797	-0.24283465	0.13418324	0.01941103	0.62046351	-0.23263254	-0.1939221	0.2376182	-0.0768639	0.05403327	-0.11757966	0.04039032	-0.17244717	0.08184365	-0.11596402	-0.28005729	-0.33537421	0.31064958	0.07206743	0.54761274	0.10005495	-0.27241016	0.18329207	-0.09230478	0.01007851	0.4259251	0.18545728	-0.06907202	-0.13822047	-0.06197215	0.1237002	0.52276212	-0.23099306	0.06107959	-0.23417039	-0.00506254	-0.16039869	0.00738645	-0.08883094	0.15578867	9.57e-06	-0.07422901	-0.16847162	-0.06329013	-0.03305236	0.00972882	0.08299876	0.37091099	0.02031594	-0.14715569	0.06886626	-0.06308123	0.3291006	-0.16486294	-0.33674472	-0.03333914	0.05184842	0.1327527	0.18904026	0.47627097	0.67889994	0.07988324	0.07861821	0.05054893	0.02113245	0.06041796	0.29853832	-0.03953597	-0.20167442	-0.00071907	0.48939131	0.99187251	-0.03821749	0.12306662	0.20278013	0.04139328	0.30010252	-0.14288507	0.12343156	-0.00245364	0.17326878	0.4498255	-0.1649697	-0.15696673	-0.13453409	0.04754759	-0.03564639	-0.03192715	-0.02815411	0.53161737	0.18051456	-0.02272464	0.23877532	-0.07988322	0.21250731	-0.25127509	-0.14394025	0.82724784	0.18322754	0.03061989	-0.15483953	0.2778017	-0.01807643	-0.02453615	-0.16805658	0.05916816	0.20287286	-0.10023274	-0.20329846	0.03218039	0.49589425	0.44687695	-0.00333768	0.21297695	0.25527193	-0.06581922	-0.18817074	0.02729789	0.11842999	-0.03864173	-0.34864088	-0.35544288	0.1085751	0.23249525	0.62551921	0.12601694	0.19600779	-0.16590949	0.05983771	0.0936622	0.16010729	0.18107789	0.43051931	0.2005258	0.06457775	0.05677546	-0.13636072	-0.08611696	-0.11422051	0.18302961	-0.18219905	-0.04187818	-0.15451176
2.48743673	-0.52676596	0.11955248	0.0596764	-0.04069147	-0.06332261	0.02893307	0.12175276	-0.04563076	-0.06199619	0.14257055	-0.04718028	0.01797413	0.00751965	-0.05461461	-0.07062768	-0.0623386	0.02636727	-0.10099308	0.15502686	0.01589524	-0.11192104	-0.3247299	-0.07267845	-0.08563728	0.00177345	-0.21090067	0.23403513	0.06772493	-0.10295026	0.22325712	-0.12094075	-0.06747704	-0.075222	0.35200945	0.295236	0.00056652	0.29976269	-0.047796	0.23842972	-0.1020569	-0.11397632	0.05537821	0.0135626	-0.33909222	0.31347792	0.1921713	0.11475764	-0.09023564	0.95537159	0.18836777	0.2320594	0.05778086	0.08620803	-0.24420471	0.00242244	0.21029556	-0.09041981	-0.24452437	-0.16349805	-0.11738867	0.01965979	-0.27189053	0.08339211	0.04797205	-0.06299191	0.02978975	-0.31138839	-0.18568757	-0.03773434	0.1211087	0.04701924	-0.04740467	-0.03405655	-0.06379523	0.21239655	-0.20729647	-0.12195776	-0.1354375	-0.06724755	-0.05420594	0.02589856	0.01095857	-0.13198592	-0.03679731	-0.02781364	0.15695411	0.11962522	-0.02557793	0.13505785	-0.08101503	-0.10932342	-0.02989489	-0.08653913	0.0690401	0.00975779	-0.00128018	0.03335525	0.09904036	0.06019979	0.0209833	0.36615013	-0.01733875	0.37661268	0.05780861	-0.02878577	0.02109382	-0.23829063	0.38720321	-0.00697923	0.18977642	-0.10473804	0.05738615	0.06771987	-0.24542687	-0.34231307	0.07699849	0.33791112	0.21488222	-0.31370581	0.02699094	-0.03636961	-0.0585488	0.25859168	0.0254676	-0.24645864	-0.01845358	-0.06718163	0.01013471	-0.26316444	-0.1483764	0.0288864	0.07493446	0.18290012	0.08784402	0.04241983	-0.21141241	0.02430906	-0.11686982	0.16065479	-0.16250456	-0.07886227	0.01483301	0.05720335	0.19377851	-0.14585703	-0.10663362	-0.16161112	0.01622776	-0.07676939	0.21885393	-0.11315085	0.26617079	0.06483	0.04477832	-0.25426626	-0.19578457	0.04138197	-0.03076201	-0.01466165	0.23244236	0.24293934	-0.25837341	-0.1891902	0.01709233	-0.02752698	0.192279	-0.08700451	0.06619542	0.12974485	-0.26786055	-0.13558029	-0.19693372	0.12889134	0.13498971	0.11902126	0.00278101	0.20861516	-0.394647	-0.01291839
2.47537718	-0.63059355	0.0633584	0.03497228	-0.00233305	-0.14827929	0.07234069	0.15047089	-0.07060056	-0.07160604	-0.00629195	-0.00557482	-0.0128667	-0.02036717	0.06440574	-0.14860853	-0.1938236	-0.0564091	0.0453657	0.07555473	-0.02251042	-0.14028445	-0.60916932	-0.01917543	-0.12886764	-0.03463827	-0.10650548	0.00316922	-0.18454024	-0.09663503	0.32758544	-0.0672009	-0.00345385	-0.06070648	-0.07832104	0.04257308	-0.09230391	0.61212386	0.09025595	0.20071175	-0.13719289	-0.06758014	0.19360472	0.16482771	-0.29673407	0.07245783	0.05682488	-0.07421525	-0.05629633	-0.25496049	0.24175818	0.03621475	0.26306656	0.40672375	0.01757247	-0.22615674	0.15191102	-0.20361101	0.00160302	-0.18954187	-0.16853671	0.07275743	-0.30651841	0.07534369	0.00748629	-0.16150781	0.13866979	-0.094896	-0.19788397	0.0406242	0.04187196	-0.05834447	0.16235038	0.20931949	-0.04010116	0.12474146	-0.36098248	-0.07466673	-0.21996608	0.0574314	-0.10595908	-0.02368527	0.09492547	-0.19958768	0.49661232	-0.10921285	0.27520784	-0.01770351	0.00753127	0.02090384	-0.05042454	-0.14508214	0.13115541	-0.12116762	0.44697256	0.1064817	0.0287281	-0.34199844	0.08946396	0.01787036	-0.04206619	0.72965085	0.03871648	0.5145922	-0.00170316	0.35894414	-0.01522904	-0.44490701	-0.34835377	-0.19024164	0.02599118	-0.0066365	0.14623656	-0.05588407	-0.07123766	-0.38793517	-0.02574256	0.36061169	-0.28724916	-0.23482386	0.25103002	-0.1318989	0.14733675	-0.11208103	0.20101075	-0.00093935	-0.25724788	-0.05378899	0.03717139	-0.24212608	-0.12848829	0.26885601	0.05422079	-0.28520663	-0.45200304	0.01817667	-0.4459466	0.21847868	-0.32013471	0.25783921	0.1809293	-0.20227104	-0.03647569	0.08439066	0.03161879	-0.20837151	-0.15563605	-0.12719624	0.35698715	0.00832643	0.72862652	-0.22806882	0.17203252	0.34821376	0.15317368	-0.35982492	-0.38671109	0.23675944	-0.08341125	-0.17982106	0.1708982	-0.04064822	-0.17310782	-0.3404683	0.00309604	-0.05196813	-0.08798912	-0.13700896	-0.29371445	0.07659955	-0.34740337	0.10330695	-0.11799402	0.39095111	0.07984595	-0.04271171	0.17089605	-0.05116367	-0.44798441	0.45502316
